taxonID	parentNameUsageID	acceptedNameUsageID	taxonRank	scientificName	isExtinct	isMarine	isTerrestrial	isFreshwater
10593	10592		Family	Aulacodiscaceae		1		
10594	10592		Family	Coscinodiscaceae		1		
10595	10592		Family	Gossleriellaceae				
10596	10592		Family	Heliopeltaceae		1		
10597	10592		Family	Hemidiscaceae		1		
10598	10592		Family	Hemipeltaceae				
10599	10592		Family	Rocellaceae				
10600	10583		Order	Ethmodiscales				
10601	10600		Family	Ethmodiscaceae				
10602	10583		Order	Melosirales		1		
10603	10602		Family	Endictyaceae				
10604	10602		Family	Hyalodiscaceae		1		
10605	10602		Family	Melosiraceae		1		
10606	10602		Family	Stephanopyxidaceae		1		
10607	10583		Order	Orthoseirales		1		
10608	10607		Family	Orthoseiraceae		1		
10609	10583		Order	Paraliales		1		
10610	10609		Family	Paraliaceae		1		
10611	10583		Order	Stictocycales				
10612	10583		Order	Stictodiscales				
10613	10612		Family	Benetoraceae				
10614	10612		Family	Stictodiscaceae				
10615	10554		Superorder	Cymatosirophycanae				
10616		10615	Subclass	Cymatosirophycidae		1		
10617	10615		Order	Cymatosirales		1		
10618	10617		Family	Cymatosiraceae		1		
10619	10617		Family	Rutilariaceae				
10620	10554		Superorder	Lithodesmiophycanae				
10621		10620	Subclass	Lithodesmiophycidae		1		
10622	10620		Order	Lithodesmiales		1		
10623	10622		Family	Lithodesmiaceae		1		
10624	10554		Superorder	Rhizosolenianae				
10625		10624	Subclass	Rhizosoleniophycidae		1		
10626	10624		Order	Rhizosoleniales		1		
10627	10626		Family	Pyxillaceae		1		
10628	10626		Family	Rhizosoleniaceae		1		
10629	10554		Order	Stictocyclales				
10630	10629		Family	Stictocyclaceae				
10631	10554		Superorder	Thalassiosiranae				
10632		10631	Subclass	Thalassiosirophycidae		1		
10633	10631		Order	Thalassiosirales		1		
10634	10633		Family	Lauderiaceae		1		
10635	10633		Family	Skeletonemaceae		1		
10636	10633		Family	Stephanodiscaceae		1		
10637	10633		Family	Thalassiosiraceae		1		
10638	10633		Family	Thalassiosiropsidaceae				
10639	10633		Family	Trochosiraceae				
10640	1045		Subclass	Fragilariophycidae		1		
10641	10640		Superorder	Fragilariophycanae				
10642	10641		Order	Ardissoneales		1		
10643	10642		Family	Ardissoneaceae		1		
10644	10641		Order	Climacospheniales				
10645	10644		Family	Climacospheniaceae				
10646	10641		Order	Cyclophorales				
10647	10646		Family	Cyclophoraceae				
10648	10646		Family	Entopylaceae				
10649	10641		Order	Fragilariales		1		
10650	10649		Family	Fragilariaceae		1		
10651	10641		Order	Licmophorales		1		
10652	10651		Family	Licmophoraceae		1		
10653	10641		Order	Protoraphidales				
10654	10653		Family	Protoraphidaceae				
10655	10641		Order	Rhabdonematales		1		
10656	10655		Family	Rhabdonemataceae		1		
10657	10641		Order	Rhaphoneidales				
10658	10641		Order	Striatellales		1		
10659	10658		Family	Striatellaceae		1		
10660	10641		Order	Tabellariales		1		
10661	10660		Family	Tabellariaceae		1		
10662	10641		Order	Thalassionematales		1		
10663	10662		Family	Thalassionemataceae		1		
10664	10641		Order	Toxariales				
10665	10664		Family	Toxariaceae				
1050	10491		Class	Bolidophyceae		1		
10666	1050		Order	Bolidomonadales		1		
10667	10666		Family	Bolidomonadaceae		1		
1051	10491		Class	Mediophyceae		1		
10668	113		Subphylum	Phaeista				
10669	10668		Infraphylum	Limnista				
1052	10669		Class	Chrysophyceae		1		
10670		1052	Order	Chrysomonadida				
117		1052	Phylum	Chrysophyta		1		
10671	1052		Order	Chloramoebales				
10672	10671		Family	Chloramoebaceae				
10673	1052		Order	Chromulinales				
10674		10673	Order	Chromalinales				
10675	10673		Family	Chrysamoebaceae				
10676	10673		Family	Chrysocapsaceae				
10677	10673		Family	Chrysococcaceae				
10678	10673		Family	Chrysolepidomonadaceae				
10679	10673		Family	Chrysosphaeraceae				
10680	10673		Family	Chrysothallaceae				
10681	10673		Family	Dinobryaceae				
10682	1052		Order	Chrysosphaerales				
10683	1052		Order	Heterogloeales				
10684	10683		Family	Heterogloeaceae				
10685	1052		Order	Hibberdiales				
10686	10685		Family	Hibberdiaceae				
10687	10685		Family	Stylococcaceae				
10688	1052		Order	Hydrurales				
10689	10688		Family	Hydruraceae				
10690	1052		Order	Ochromonadales		1		
10691	10690		Family	Chromulinaceae				
10692	10690		Family	Ochromonadaceae		1		
10693	10690		Family	Paraphysomonadaceae		1		
10694	1052		Order	Parmales		1		
10695	10694		Family	Pentalaminaceae		1		
10696	10694		Family	Triparmaceae		1		
10697	1052		Order	Synurales		1		
10698	10697		Family	Mallomonadaceae				
10699	10697		Family	Synuraceae				
10700	1052		Order	Thallochrysidales				
10701	10700		Family	Thallochrysidaceae				
1053	10669		Class	Eustigmatophyceae		1		
10702	1053		Order	Eustigmatales		1		
10703	10702		Family	Chlorobothryaceae				
10704	10702		Family	Eustigmataceae				
10705	10702		Family	Loboceae				
10706	10702		Family	Monodopsidaceae		1		
10707	10702		Family	Pseudocharaciopsidaceae				
10708	10669		Superclass	Fucistia				
1054	10708		Class	Aurearenophyceae		1		
10709	1054		Order	Aurearenales		1		
10710	10709		Family	Aurearenaceae		1		
1055	10708		Class	Chrysomerophyceae		1		
10711	1055		Order	Chrysomeridales		1		
10712	10711		Family	Chrysomeridaceae		1		
1056	10708		Class	Phaeophyceae		1		
118		1056	Phylum	Phaeophycota		1		
119		1056	Phylum	Phaeophyta		1		
10713	1056		Order	Ascoseirales		1		
10714	10713		Family	Ascoseiraceae		1		
10715	10713		Family	Ascoseriaceae		1		
10716	1056		Order	Asterocladales				
10717	10716		Family	Asterocladaceae				
10718	1056		Order	Choristocarpales		1		
10719	1056		Order	Cutleriales		1		
10720	10719		Family	Cutleriaceae		1		
10721	1056		Order	Desmarestiales		1		
10722	10721		Family	Arthrocladiaceae		1		
10723	10721		Family	Desmarestiaceae		1		
10724	1056		Order	Dictyosiphonales		1		
10725	10724		Family	Buffhamiaceae		1		
10726	10724		Family	Coilodesmaceae		1		
10727	10724		Family	Delamareaceae		1		
10728	10724		Family	Dictyosiphonaceae		1		
10729	10724		Family	Giraudiaceae		1		
10730	10724		Family	Myriotrichiaceae		1		
10731	10724		Family	Pogotrichiaceae		1		
10732	10724		Family	Punctariaceae		1		
10733	10724		Family	Striariaceae		1		
10734	1056		Order	Dictyotales		1		
10735	10734		Family	Dictyotaceae		1		
10736	10734		Family	Scoresbyellaceae		1		
10737	1056		Order	Discosporangiales				
10738	10737		Family	Choristocarpaceae		1		
10739	1056		Order	Ectocarpales		1		
10740	10739		Family	Acinetosporaceae		1		
10741	10739		Family	Adenocystaceae		1		
10742	10739		Family	Chordariaceae		1		
10743	10739		Family	Chordariopsidaceae		1		
10744	10739		Family	Ectocarpaceae		1		
10745	10739		Family	Lithodermataceae		1		
10746	10739		Family	Mesosporaceae		1		
10747	10739		Family	Myrionemataceae		1		
10748	10739		Family	Petrospongiaceae				
10749	10739		Family	Pilayellaceae		1		
10750	10739		Family	Pylaiellaceae		1		
10751	10739		Family	Sorocarpaceae		1		
10752	1056		Order	Fucales		1		
10753	10752		Family	Bifurcariopsidaceae		1		
10754	10752		Family	Durvillaeaceae		1		
10755	10752		Family	Fucaceae		1		
10756	10752		Family	Himanthaliaceae		1		
10757	10752		Family	Hormosiraceae		1		
10758	10752		Family	Notheiaceae		1		
10759	10752		Family	Sargassaceae		1		
10760		10759	Family	Cystoseiraceae		1		
10761	10752		Family	Seirococcaceae		1		
10762	10752		Family	Xiphophoraceae				
10763	1056		Order	Ishigeales		1		
10764	10763		Family	Ishigeaceae		1		
10765	1056		Order	Laminariales		1		
10766	10765		Family	Akkesiphycaceae		1		
10767	10765		Family	Alariaceae		1		
10768	10765		Family	Chordaceae		1		
10769	10765		Family	Costariaceae		1		
10770	10765		Family	Laminariaceae		1		
10771	10765		Family	Lessoniaceae		1		
10772	10765		Family	Pseudochordaceae		1		
10773	1056		Order	Nemodermatales		1		
10774	10773		Family	Nemodermataceae		1		
10775	1056		Order	Onslowiales		1		
10776	10775		Family	Onslowiaceae		1		
10777	1056		Family	Phaeosiphoniellaceae		1		
10778	1056		Family	Phaeostrophiaceae		1		
10779	1056		Order	Phaeothamniales		1		
10780	10779		Family	Phaeosaccionaceae				
10781	10779		Family	Phaeothamniaceae		1		
10782	1056		Order	Pleurochloridellales				
10783	1056		Order	Ralfsiales		1		
10784	10783		Family	Neoralfsiaceae				
10785	10783		Family	Ralfsiaceae		1		
10786	1056		Order	Scytosiphonales		1		
10787	10786		Family	Chnoosporaceae		1		
10788	10786		Family	Scytosiphonaceae		1		
10789	1056		Order	Scytothamnales		1		
10790	10789		Family	Asteronemataceae				
10791	10789		Family	Bachelotiaceae				
10792	10789		Family	Scytothamnaceae		1		
10793	10789		Family	Splachnidiaceae		1		
10794	1056		Order	Sphacelariales		1		
10795	10794		Family	Cladostephaceae				
10796	10794		Family	Sphacelariaceae		1		
10797	10794		Family	Sphacelodermaceae				
10798	10794		Family	Stypocaulaceae		1		
10799	1056		Order	Sporochnales		1		
10800	10799		Family	Sporochnaceae		1		
10801	1056		Order	Syringodermatales		1		
10802	10801		Family	Syringodermataceae		1		
10803	1056		Order	Tilopteridales		1		
10804	10803		Family	Halosiphonaceae		1		
10805	10803		Family	Masonophycaceae		1		
10806	10803		Family	Phyllariaceae		1		
10807	10803		Family	Stschapoviaceae		1		
10808	10803		Family	Tilopteridaceae		1		
1057	10708		Class	Phaeothamniophyceae		1		
1058	10708		Class	Schizocladiophyceae				
10809	1058		Order	Schizocladiales				
10810	10809		Family	Schizocladiaceae				
1059	10708		Class	Xanthophyceae		1		
10811		1059	Order	Heterochlorida				
120		1059	Phylum	Xanthophyta		1		
10812	1059		Order	Botrydiales				
10813	10812		Family	Botrydiaceae				
10814	1059		Order	Mischococcales		1		
10815	10814		Family	Botrydiopsidaceae				
10816	10814		Family	Botryochloridaceae				
10817	10814		Family	Centritractaceae				
10818	10814		Family	Characiopsidaceae				
10819	10814		Family	Chloropediaceae				
10820	10814		Family	Gloeobotrydaceae				
10821	10814		Family	Gloeopodiaceae				
10822	10814		Family	Mischococcaceae				
10823	10814		Family	Ophiocytiaceae				
10824	10814		Family	Pleurochloridaceae		1		
10825	10814		Family	Trypanochloridaceae				
10826	1059		Order	Phyllosiphonales				
10827	10826		Family	Phyllosiphonaceae				
10828	1059		Order	Rhizochloridales		1		
10829	10828		Family	Myxochloridaceae				
10830	10828		Family	Rhizochloridaceae		1		
10831	10828		Family	Rhizogranulochloridaceae				
10832	10828		Family	Rhizounochloridaceae				
10833	10828		Family	Stipitococcaceae				
10834	1059		Order	Tribonematales				
10835	10834		Family	Heterodendraceae				
10836	10834		Family	Heteropediaceae				
10837	10834		Family	Neonemataceae				
10838	10834		Family	Tribonemataceae		1		
10839	10834		Family	Xanthonemataceae				
10840	1059		Order	Vaucheriales		1		
10841	10840		Family	Vaucheriaceae		1		
1060	10669		Class	Picophagea				
1061		1060	Class	Picophagophyceae		1		
10842	1060		Order	Chlamydomyxales				
10843	10842		Family	Chlamydomyxaceae				
10844	1060		Order	Picophagales		1		
10845	10844		Family	Picophagaceae		1		
1062	10669		Class	Synchromophyceae		1		
10846	1062		Order	Synchromales		1		
10847	10846		Family	Synchromaceae		1		
10848	10668		Infraphylum	Monista				
10849	10848		Superclass	Hypogyristia				
1063	10849		Class	Dictyochophyceae		1		
10850	1063		Subclass	Alophycidae				
10851	10850		Superorder	Actinochrysia				
10852	10851		Order	Pedinellales		1		
1064		10852	Class	Pedinellophyceae		1		
10853	10852		Family	Cyrtophoraceae		1		
10854	10852		Family	Pedinellaceae		1		
10855	10851		Order	Silicoflagellata				
10856	10850		Superorder	Pelagophycia				
10857	10856		Order	Pelagomonadales		1		
10858	10857		Family	Pelagomonadaceae		1		
10859	10856		Order	Sarcinochrysidales		1		
10860	10859		Family	Sarcinochrysidaceae		1		
10861	1063		Order	Dictyochales		1		
10862		10861	Order	Silicoflagellida		1		
10863	10861		Family	Dictyochaceae		1		
10864	1063		Order	Florenciellales		1		
10865	1063		Subclass	Pinguiophycidae				
10866	10865		Order	Pinguiochrysidales		1		
10867	10866		Family	Pinguiochrysidaceae		1		
10868	1063		Order	Rhizochromulinales				
10869	10868		Family	Rhizochromulinaceae		1		
1065	10849		Class	Pelagophyceae		1		
10870	10848		Superclass	Raphidoistia				
1066	10870		Class	Pinguiophyceae		1		
1067	10870		Class	Raphidophyceae		1		
10871	1067		Order	Chattonellales		1		
10872	10871		Family	Chattonellaceae		1		
10873	10871		Family	Vacuolariaceae		1		
10874	1067		Order	Raphidomonadales				
1068	10668		Class	Synurophyceae		1		
1069	113		Class	Placidiophyceae				
10875	1069		Order	Placidiales				

450030	3		Phylum	Myzozoa				
450030b		450030	Phylum	Miozoa				
13		450030	Subphylum	Mastigophora		1		
22565	450030		Subphylum	Apicomplexa		1	1	1
591163	22565		Class	Apicomonadea				
591165	591163		Order	Acrocoelida				
591166	591163		Order	Colpodellida				
591164	22565		Order	Chromerida				
582464	22565		Class	Aconoidasida				
562845		582464	Class	Haematozoa		1	1	1
591168	582464		Order	Haemospororida				
722976	591168		Family	Plasmodiidae				
562847	582464		Order	Piroplasmorida		1	1	1
562848	562847		Family	Haemohormidiidae		1	0	0
394011	22565		Class	Conoidasida				
582463	394011		Subclass	Coccidiasina				
562794		582463	Class	Coccidea		1	1	1
562795	582463		Order	Agamococcidiorida		1	0	0
562796	562795		Family	Gemmocystidae		1	0	0
562798	562795		Family	Rhytidocystidae		1	0	0
394012	582463		Order	Eucoccidiorida		1	1	1
394013	394012		Suborder	Adeleorina		1	1	1
562809	394013		Family	Adeleidae		1	1	1
394014	394013		Family	Haemogregarinidae		1	1	1
562814	394012		Suborder	Eimeriorina		1	0	1
391853	562814		Family	Aggregatidae		1	0	0
562822	562814		Family	Calyptosporidae		1	0	0
562824	562814		Family	Caryotrophidae		1	0	0
391924	562814		Family	Cryptosporidiidae		1	0	1
562827	562814		Family	Dactylosomatidae		1	0	1
562830	562814		Family	Dobellidae		1	0	0
562832	562814		Family	Eimeriidae		1	1	1
562841	562814		Family	Sarcocystidae		1	1	1
562843	562814		Family	Selenococcidiidae		1	0	0
591167	582463		Order	Ixorheorida				
562801	582463		Order	Protococcidiorida		1	0	0
562802	562801		Family	Eleutheroschizonidae		1	0	0
562806	562801		Family	Grelliidae		1	0	0
562673	394011		Subclass	Gregarinasina		1	1	1
562672		562673	Class	Gregarinea		1	1	1
562674	562673		Order	Archigregarinorida		1	0	0
562675	562674		Family	Exoschizonidae		1	0	0
562677	562674		Family	Selenidioididae		1	0	0
394869	562673		Order	Eugregarinorida		1	1	1
562682	394869		Suborder	Aseptatorina		1	0	0
562683	562682		Family	Aikinetocystidae		1	0	0
562688	562682		Family	Ganymedidae		1	0	1
562693	562682		Family	Lecudinidae		1	0	0
562731	562682		Family	Monocystidae				
562734	562682		Family	Selenidiidae		1	0	0
562747	562682		Family	Urosporidae		1	0	0
562760	394869		Suborder	Blastogregarinorina		1	0	0
562761	562760		Family	Siedleckiidae		1	0	0
394870	394869		Suborder	Septatorina		1	1	1
562763	394870		Family	Actinocephalidae		1	1	1
394872	394870		Family	Cephaloidophoridae		1	0	1
562768	394870		Family	Cephalolobidae		1	0	0
562771	394870		Family	Didymophoridae				
562773	394870		Family	Gregarinidae		1		
562777	394870		Family	Metameridae		1		
394871	394870		Superfamily	Porosporicae				
465333	394870		Family	Porosporidae		1	0	0
562786	394870		Family	Uradiophoridae		1	0	1
562793	562673		Order	Neogregarinorida				
562620	450030		Subphylum	Dinozoa				
562668	562620		Order	Chytridiodinida		1	0	0
577294	562620		Family	Adnatosphaeridiaceae				
577373	562620		Family	Aeroligeraceae				
19542	562620		Class	Dinophyceae		1		
147418		19542	Order	Dinoflagellida		1		
21005		19542	Phylum	Dinophyta		1		
590355		19542	Class	Pyrrophyta				
231760	19542		Order	Actiniscales		1		
591145		231760	Order	Actiniscida				
109409	231760		Family	Actiniscaceae		1		
744375	19542		Order	Amphilothales				
744376	744375		Family	Amphilothaceae				
109386	19542		Order	Blastodiniales		1		
562636		109386	Order	Blastodinida		1	0	1
562637	109386		Family	Apodinidae		1	0	0
562640	109386		Family	Blastodinidae		1	0	0
562644	109386		Family	Diplomorphidae		1	0	0
562649	109386		Family	Haplozoonidae		1	0	0
345493	109386		Family	Oodiniaceae		1		
562652	109386		Family	Oodinidae		1	0	0
562659	109386		Family	Paradinophycidae		1	0	0
231767	19542		Order	Brachidiniales		1		
146214		231767	Order	Brachydiniales		1		
493844	19542		Order	Coccidiniales				
591146		493844	Order	Coccidinida				
109400	493844		Family	Chytriodiniaceae		1		
577497	493844		Family	Syndiniaceae				
599630	19542		Order	Desmomastigales				
599631	599630		Family	Desmomastigaceae				
599632	599630		Family	Protaspidaceae				
599633	599630		Family	Spiromonadaceae				
836378	19542		Family	Haplozoonaceae				
146204	19542		Subclass	Dinophycidae		1		
109390	19542		Order	Dinophysiales		1		
591154		109390	Order	Dinophysida				
109405	109390		Family	Amphisoleniaceae		1		
231771	109390		Family	Citharistaceae		1		
231772	109390		Family	Dinophysaceae		1		
162493		231772	Family	Dinophysidae		1		
109406	109390		Family	Dinophysiaceae		1		
231781	109390		Family	Oxyphysaceae				
146206	19542		Subclass	Ebriophycidae		1		
146210	19542		Subclass	Ellobiophycidae		1		
109391	19542		Order	Gonyaulacales		1		
591157		109391	Order	Gonyaulacida				
231796	109391		Family	Amphidomataceae		1		
109421	109391		Family	Ceratiaceae		1		
109422	109391		Family	Ceratocoryaceae		1		
109425	109391		Family	Cladopyxidaceae		1		
109408	109391		Family	Goniodomataceae		1		
109439		109408	Family	Triadiniaceae		1		
109428	109391		Family	Gonyaulacaceae		1		
109429	109391		Family	Heterodiniaceae		1		
109431	109391		Family	Ostreopsidaceae		1		
836360	109391		Family	Protoceratiaceae				
109436	109391		Family	Pyrophacaceae		1		
109392	19542		Order	Gymnodiniales		1		
591158		109392	Order	Gymnodiniida				
231768	109392		Family	Brachidiniaceae		1		
109443		231768	Family	Brachydiniaceae		1		
109410	109392		Family	Gymnodiniaceae		1		
155552		109410	Family	Gymnodiniidae				
599662	109392		Family	Hemidiniaceae				
599664	109392		Family	Kareniaceae				
109413	109392		Family	Polykrikaceae		1		
150278		109413	Family	Polykrikidae				
162515	109392		Family	Pronoctilucaceae				
178558		162515	Family	Pronoctilucidae				
146249	109392		Family	Ptychodiscaceae		1		
577245	109392		Family	Tovelliaceae				
109415	109392		Family	Warnowiaceae		1		
368684	19542		Order	Lophodiniales		1		
591148		368684	Order	Lophodinida				
109412	368684		Family	Lophodiniaceae		1		
150280		109412	Family	Lophodiniidae				
109393	19542		Order	Noctilucales		1		
591144		109393	Order	Noctilucida				
146252	109393		Family	Kofoidiniaceae		1		
109417	109393		Family	Leptodiscaceae		1		
109418	109393		Family	Noctilucaceae		1		
231795	109393		Family	Protodiniferaceae		1		
146254	19542		Order	Oxyrrhinales		1		
591162		146254	Order	Oxyrrhida				
146255	146254		Family	Oxyrrhinaceae		1		
109394	19542		Order	Peridiniales		1		
591151		109394	Order	Peridiniida				
109419	109394		Family	Archaesphaerodiniopsidaceae		1		
109420	109394		Family	Calciodinellaceae		1		
599684	109394		Family	Centrodiniaceae				
231797	109394		Family	Ceratocorythaceae		1		
109423	109394		Family	Ceratoperidiniaceae		1		
593652	109394		Family	Congruentidiaceae				
109426	109394		Family	Crypthecodiniaceae		1		
109427	109394		Family	Dinosphaeraceae		1		
146253	109394		Family	Glenodiniaceae		1		
370356	109394		Family	Glenodiniopsidaceae		1		
231800	109394		Family	Heterocapsaceae		1		
109430	109394		Family	Kolkwitziellaceae		1		
493895	109394		Family	Lessardiaceae				
109432	109394		Family	Oxytoxaceae		1		
150284		109432	Family	Oxytoxidae				
109433	109394		Family	Peridiniaceae		1		
150282		109433	Family	Peridiniidae				
246596	109394		Family	Pfiesteriaceae		1		
836367	109394		Family	Phthanoperidiniaceae				
109434	109394		Family	Podolampaceae		1		
231806	109394		Family	Podolampadaceae		1		
109435	109394		Family	Protoperidiniaceae		1		
231846		109435	Family	Diplopsaliaceae				
231845		109435	Family	Kolkwitziellaceae				
109437	109394		Family	Thecadiniaceae		1		
493845	19542		Subclass	Peridiniphycidae				
109395	19542		Order	Phytodiniales		1		
109396	19542		Order	Prorocentrales		1		
591152		109396	Order	Prorocentrida				
231849	109396		Family	Haplodiniaceae				
109442	109396		Family	Prorocentraceae		1		
150274		109442	Family	Prorocentridae				
109398	19542		Order	Pyrocystales		1		
591149		109398	Order	Pyrocystida				
109444	109398		Family	Pyrocystaceae		1		
109399	19542		Order	Suessiales		1		
591160		109399	Order	Suessiida				
599712	109399		Family	Biecheleriaceae				
599713	109399		Family	Borghiellaceae				
231813	109399		Family	Suessiaceae				
109445	109399		Family	Symbiodiniaceae		1		
146213	19542		Order	Syndiniales		1		
582437		146213	Order	Syndinida				
109401	146213		Family	Amoebophryaceae		1		
562663	146213		Family	Syndinidae		1	0	0
146212	146213		Suborder	Syndiniophycidae		1		
836374	19542		Family	Thalassomycetaceae				
146211	19542		Order	Thalassomycetales		1		
231814	19542		Order	Thoracosphaerales		1		
591150		231814	Order	Thoracosphaeida				
109438	231814		Family	Thoracosphaeraceae		1		
591143	562620		Class	Noctilucea				
562634	562620		Class	Peridinea		1	0	1
591147	562634		Order	Dinamoebida				
599634	591147		Family	Dinamoebaceae				
591153	562634		Subclass	Dinophysoidia				
591155	591153		Order	Nannoceratopsida				
591156	562634		Subclass	Gonyaulacoidia				
591161	562634		Subclass	Oxyrrhia				
562635	562634		Subclass	Peridinoidia		1	0	1
591159	562634		Subclass	Suessioidia				
562662	562620		Class	Syndinea				
591136	562620		Class	Colponemea				
591138	591136		Order	Algovorida				
591137	591136		Order	Colponemida				
562624	562620		Class	Ellobiopsea		1	0	0
562625	562624		Order	Ellobiopsida		1	0	0
562626	562625		Family	Ellobiopsidae		1	0	0
160466		562626	Family	Ellobiospidae				
591139	562620		Class	Myzomonadea				
591140	591139		Order	Chilovorida				
591141	591139		Order	Voromonadida				
178968	562620		Class	Perkinsea		1		
103337		178968	Class	Perkinsasida		1		
591142	178968		Order	Perkinsida				
103338		591142	Order	Perkinsorida		1		
103339	591142		Family	Perkinsidae		1	0	0

pc1	3		Phylum	Cercozoa				
pc2	pc1		Class	Chlorarachniophyceae Hibberd & Norris, 1984				
pc2b		pc2	Class	Chlorarachnea				
pc3	pc2		Order	Chlorarachniales				
pc3b		pc3	Order	Chlorachniida				
pc4	pc3		Family	Chlorarachniaceae Ishida & Y. Hara, 1996				
pc4b		pc4	Family	Chlorarachniidae Hibberd & Norris, 1984				
