taxonID	parentNameUsageID	acceptedNameUsageID	taxonRank	scientificName	isExtinct	isMarine	isTerrestrial	isFreshwater
582425	582424	None	Order	Katablepharidales	None	None	None	None
146152	582425	None	Family	Kathablepharidae	None	1	None	None
449131	17638	None	Subphylum	Leucocrypta	None	None	None	None
582426	17638	None	Class	Telonemea	None	None	None	None
582427	582426	None	Order	Telonemida	None	None	None	None
369190	582418	None	Phylum	Haptophyta	None	1	None	None
146194	None	369190	Phylum	Haptomonada	None	1	None	None
592906	369190	None	Class	Coccolithophyceae	None	None	None	None
236093	592906	None	Subclass	Prymnesiophycidae	None	1	None	None
369191	369190	None	Class	Haptophyta incertae sedis	None	None	None	None
493971	369191	None	Family	Alisphaeraceae	None	None	None	None
235834	369191	None	Family	Ceratolithaceae	None	None	None	None
249727	369190	None	Class	Pavlovophyceae	None	None	None	None
249728	None	249727	Subclass	Pavlovophycidae	None	None	None	None
249729	249727	None	Order	Pavlovales	None	None	None	None
249730	249729	None	Family	Pavlovaceae	None	None	None	None
249728	249727	None	Subclass	Pavlovophycidae	None	None	None	None
115057	369190	None	Class	Prymnesiophyceae	None	1	None	None
592906	None	115057	Class	Coccolithophyceae	None	None	None	None
147428	None	115057	Order	Prymnesiida	None	None	None	None
236093	None	115057	Subclass	Prymnesiophycidae	None	1	None	None
21002	None	115057	Phylum	Prymnesiophyta	None	1	None	None
493821	115057	None	Order	Coccolithales	None	None	None	None
291412	493821	None	Family	Calcidiscaceae	None	1	None	None
178597	493821	None	Family	Coccolithaceae	None	None	None	None
115071	493821	None	Family	Hymenomonadaceae	None	1	None	None
493883	493821	None	Family	Pleurochrysidaceae	None	None	None	None
236110	493821	None	Family	Reticulosphaeraceae	None	None	None	None
146233	115057	None	Order	Coccolithophorales	None	1	None	None
115059	115057	None	Order	Coccosphaerales	None	1	None	None
146233	None	115059	Order	Coccolithophorales	None	1	None	None
235832	115059	None	Family	Braarudosphaeraceae	None	None	None	None
115064	115059	None	Family	Calyptrosphaeraceae	None	1	None	None
235837	115059	None	Family	Coccosphaerales incertae sedis	None	None	None	None
115065	115059	None	Family	Deflandriaceae	None	1	None	None
146197	None	115065	Family	Papposphaeraceae	None	1	None	None
115066	115059	None	Family	Halopappaceae	None	1	None	None
146197	115059	None	Family	Papposphaeraceae	None	1	None	None
115060	115057	None	Order	Isochrysidales	None	1	None	None
115070	115060	None	Family	Gephyrocapsaceae	None	1	None	None
146201	115060	None	Family	Isochrysidaceae	None	1	None	None
146200	115060	None	Family	Noelaerhabdaceae	None	1	None	None
577970	115057	None	Order	Phaeocystales	None	None	None	None
115072	577970	None	Family	Phaeocystaceae	None	1	None	None
115061	115057	None	Order	Prymnesiales	None	1	None	None
599689	115061	None	Family	Chrysochromulinaceae	None	None	None	None
238354	115061	None	Family	Chrysotilaceae	None	None	None	None
115073	115061	None	Family	Prymnesiaceae	None	1	None	None
115062	115057	None	Order	Prymnesiophyceae incertae sedis	None	1	None	None
493820	115057	None	Order	Syracosphaerales	None	None	None	None
235833	493820	None	Family	Calciosoleniaceae	None	None	None	None
115068	493820	None	Family	Rhabdosphaeraceae	None	1	None	None
146199	493820	None	Family	Syracosphaeraceae	None	1	None	None
236094	115057	None	Order	Zygodiscales	None	None	None	None
235836	236094	None	Family	Helicosphaeraceae	None	None	None	None
115067	236094	None	Family	Pontosphaeraceae	None	1	None	None
150290	None	115067	Family	Pontosphaeridae	None	None	None	None
341274	582418	None	Phylum	Heliozoa	None	None	None	None
582428	341274	None	Class	Centrohelea	None	None	None	None
341275	582428	None	Order	Centrohelida	None	None	None	None
428527	341275	None	Family	Acanthocystidae	None	None	None	None
341310	341275	None	Family	Heterophryidae	None	None	None	None
451655	341275	None	Family	Raphidiophryidae	None	None	None	None
341277	341274	None	Order	Ciliophryida	None	None	None	None
593336	341274	None	Class	Heliozoa incertae sedis	None	None	None	None
341278	593336	None	Family	Ciliophrydae	None	None	None	None
582419	7	None	Subkingdom	Harosa	None	None	None	None
536209	582419	None	Infrakingdom	Alveolata	None	None	None	None
11	536209	None	Phylum	Ciliophora	None	1	1	1
730795	11	None	Subphylum	Ciliophora incertae sedis	None	None	None	None
425401	11	None	Subphylum	Intramacronucleata	None	1	1	1
582429	425401	None	Infraphylum	Intramacronucleata incertae sedis	None	None	None	None
425404	582429	None	Order	Armophorida	None	1	0	1
163173	425404	None	Family	Caenomorphidae	None	1	0	0
172334	425404	None	Family	Metopidae	None	1	0	1
425414	582429	None	Order	Clevelandellida	None	1	1	1
425415	425414	None	Family	Nyctotheridae	None	1	1	1
163017	582429	None	Order	Odontostomatida	None	1	0	1
414804	163017	None	Family	Discomorphellidae	None	None	None	None
163759	163017	None	Family	Epalxellidae	None	1	0	1
414847	163017	None	Family	Mylestomatidae	None	1	0	1
582430	582429	None	Order	Phacodiniida	None	None	None	None
732974	425401	None	Class	Oligotrichea	None	None	None	None
732975	732974	None	Subclass	Halteriia	None	None	None	None
582435	732975	None	Order	Halteriida	None	None	None	None
22562	582435	None	Family	Halteriidae	None	1	0	0
595082	582435	None	Family	Meseridae	None	None	None	None
425509	732974	None	Subclass	Oligotrichia	None	1	0	1
341353	425509	None	Order	Choreotrichida	None	1	0	1
425492	341353	None	Suborder	Leegaardiellina	None	1	0	0
425493	425492	None	Family	Leegaardiellidae	None	1	0	0
425494	341353	None	Suborder	Lohmanniellina	None	1	0	0
414837	425494	None	Family	Lohmanniellidae	None	1	0	0
595095	341353	None	Family	Lynnellidae	None	None	None	None
425495	341353	None	Suborder	Strobilidiina	None	1	0	1
22563	425495	None	Family	Strobilidiidae	None	1	0	1
425496	341353	None	Suborder	Strombidinopsina	None	1	0	1
22564	425496	None	Family	Strombidinopsidae	None	1	0	1
732976	341353	None	Suborder	Tintinnina	None	None	None	None
425497	None	732976	Order	Tintinnida	None	1	0	1
183554	732976	None	Family	Ascampbelliellidae	None	1	0	0
150201	732976	None	Family	Codonellidae	None	1	0	1
196206	732976	None	Family	Codonellopsidae	None	1	0	0
150207	732976	None	Family	Coxliellidae	None	1	0	0
150202	732976	None	Family	Cyttarocylididae	None	1	0	0
196833	732976	None	Family	Dictyocystidae	None	1	0	0
183560	732976	None	Family	Epiplocylididae	None	1	0	0
150206	732976	None	Family	Metacylididae	None	1	0	1
150207	None	150206	Family	Coxliellidae	None	1	0	0
425499	732976	None	Family	Nolaclusiliidae	None	1	0	1
341333	732976	None	Family	Petalotrichidae	None	1	0	0
196207	732976	None	Family	Ptychocylididae	None	1	0	0
183549	732976	None	Family	Rhabdonellidae	None	1	0	0
425498	732976	None	Family	Tintinnida incertae sedis	None	1	0	0
183533	732976	None	Family	Tintinnidae	None	1	0	0
247914	732976	None	Family	Tintinnidiidae	None	1	0	1
172430	732976	None	Family	Undellidae	None	1	0	0
172809	732976	None	Family	Undellidae incertae sedis	None	1	0	0
172429	732976	None	Family	Xystonellidae	None	1	0	0
595083	425509	None	Order	Oligotrichida	None	None	None	None
595085	595083	None	Family	Cyrtostrombidiidae	None	None	None	None
595087	595083	None	Family	Pelagostrombidiidae	None	None	None	None
1703	595083	None	Family	Strombidiidae	None	1	0	1
425511	595083	None	Family	Tontoniidae	None	1	0	1
425510	425509	None	Order	Strombidiida	None	1	0	1
582432	425401	None	Infraphylum	Rhabdophora	None	None	None	None
292892	582432	None	Class	Litostomatea	None	1	1	1
425417	292892	None	Subclass	Haptoria	None	1	1	1
292893	425417	None	Order	Cyclotrichiida	None	1	0	1
292894	292893	None	Family	Mesodiniidae	None	1	0	1
163057	425417	None	Order	Haptorida	None	1	1	1
341303	163057	None	Family	Acropisthiidae	None	1	0	0
163617	163057	None	Family	Didiniidae	None	1	0	1
163612	163057	None	Family	Enchelyidae	None	1	0	0
425418	163057	None	Family	Helicoprorodontidae	None	1	0	0
425419	163057	None	Family	Homalozoonidae	None	1	0	0
425420	163057	None	Family	Lacrymariidae	None	1	1	1
341350	163057	None	Family	Pseudotrachelocercidae	None	1	0	0
163174	163057	None	Family	Spathidiidae	None	1	1	1
425421	163057	None	Family	Spathidiidae incertae sedis	None	1	0	0
414906	163057	None	Family	Tracheliidae	None	1	1	1
341283	163057	None	Family	Trachelophyllidae	None	1	1	1
163060	425417	None	Order	Pleurostomatida	None	1	1	1
163176	163060	None	Family	Amphileptidae	None	1	0	1
341315	163060	None	Family	Litonotidae	None	1	1	1
425422	292892	None	Subclass	Trichostomatia	None	1	1	1
582431	425422	None	Order	Entodiniomorphida	None	None	None	None
425423	425422	None	Order	Vestibuliferida	None	1	1	1
425424	425423	None	Family	Balantidiidae	None	1	1	1
582433	425401	None	Infraphylum	Spirotrichia	None	None	None	None
1348	582433	None	Class	Spirotrichea	None	1	0	0
425491	1348	None	Subclass	Choreotrichia	None	1	0	1
425497	425491	None	Order	Tintinnida	None	1	0	1
425500	1348	None	Subclass	Hypotrichia	None	1	1	1
414756	425500	None	Family	Amphisiellidae	None	1	1	1
863612	425500	None	Family	Cladotrichidae	None	0	1	1
414812	425500	None	Family	Epiclintidae	None	1	0	0
341297	425500	None	Order	Euplotida	None	1	1	1
425501	341297	None	Suborder	Discocephalina	None	1	0	0
425502	425501	None	Family	Discocephalidae	None	1	0	0
425503	341297	None	Suborder	Euplotina	None	1	1	1
179304	425503	None	Family	Aspidiscidae	None	1	0	1
425504	425503	None	Family	Certesiidae	None	1	0	0
179274	425503	None	Family	Euplotidae	None	1	1	1
341298	425503	None	Family	Gastrocirrhidae	None	1	0	0
341363	425503	None	Family	Uronychiidae	None	1	0	0
863613	425500	None	Family	Gonostomatidae	None	0	1	1
863614	None	863613	Family	Gonostomidae	None	1	0	0
863614	425500	None	Family	Gonostomidae	None	1	0	0
178780	425500	None	Family	Holostichidae	None	1	1	1
425506	425500	None	Order	Hypotrichia incertae sedis	None	1	0	0
425516	425500	None	Family	Kahliellidae	None	1	1	1
863615	None	425516	Family	Parakahliellidae	None	1	1	1
414716	425500	None	Order	Kiitrichida	None	1	0	0
414832	414716	None	Family	Kiitrichidae	None	1	0	0
390772	425500	None	Family	Oxytrichidae	None	1	1	1
863615	425500	None	Family	Parakahliellidae	None	1	1	1
341359	425500	None	Family	Pseudokeronopsidae	None	1	1	1
425518	425500	None	Family	Pseudourostylidae	None	1	0	0
414907	425500	None	Family	Trachelostylidae	None	1	1	1
341321	425500	None	Family	Urostylidae	None	1	1	1
425507	1348	None	Subclass	Licnophoria	None	1	0	0
425508	425507	None	Order	Licnophorida	None	1	0	0
172646	425508	None	Family	Licnophoridae	None	1	0	0
425512	1348	None	Subclass	Protocruziidia	None	1	0	0
414995	425512	None	Order	Protocruziida	None	1	0	0
414996	414995	None	Family	Protocruziidae	None	1	0	0
425513	1348	None	Subclass	Stichotrichia	None	1	1	1
582436	425513	None	Order	Plagiotomida	None	None	None	None
414720	425513	None	Order	Sporadotrichida	None	1	1	1
425514	425513	None	Order	Stichotrichia incertae sedis	None	1	0	0
414715	425513	None	Order	Stichotrichida	None	1	1	1
425515	414715	None	Family	Amphisiellidae incertae sedis	None	1	0	0
425517	414715	None	Family	Kahliellidae incertae sedis	None	1	0	0
414831	414715	None	Family	Keronidae	None	1	0	1
414892	414715	None	Family	Spirofilidae	None	1	0	1
179275	414715	None	Family	Strongylidiidae	None	1	0	0
341320	425513	None	Order	Urostylida	None	1	1	1
391919	341320	None	Family	Urostylida incertae sedis	None	1	None	None
582434	425401	None	Infraphylum	Ventrata	None	None	None	None
414708	582434	None	Class	Colpodea	None	1	1	1
591130	414708	None	Order	Bryometopida	None	None	None	None
591131	414708	None	Order	Bryophryida	None	None	None	None
591132	414708	None	Order	Bursariomorphida	None	None	None	None
414709	414708	None	Order	Colpodida	None	None	None	None
414841	414709	None	Family	Marynidae	None	None	None	None
414710	414708	None	Order	Cyrtolophosidida	None	1	1	1
414797	414710	None	Family	Cyrtolophosididae	None	1	0	0
414866	414710	None	Family	Platyophryidae	None	1	0	0
414924	414710	None	Family	Woodruffiidae	None	1	1	1
591133	414708	None	Order	Sorogenida	None	None	None	None
425425	582434	None	Class	Nassophorea	None	1	1	1
425426	425425	None	Order	Microthoracida	None	1	1	1
425427	425426	None	Family	Discotrichidae	None	1	0	0
425428	425426	None	Family	Leptopharyngidae	None	1	0	0
179267	425426	None	Family	Microthoracidae	None	1	0	0
162988	425425	None	Order	Nassulida	None	1	1	1
414849	162988	None	Family	Nassulidae	None	1	0	1
425429	162988	None	Family	Nassulidae incertae sedis	None	1	0	0
172291	162988	None	Family	Paranassulidae	None	1	0	0
162989	425425	None	Order	Synhymeniida	None	1	0	1
425430	162989	None	Family	Nassulopsidae	None	1	0	1
341329	162989	None	Family	Orthodonellidae	None	1	0	0
425431	162989	None	Family	Orthodonellidae incertae sedis	None	1	0	0
163518	162989	None	Family	Scaphidiodontidae	None	1	0	1
162991	582434	None	Class	Oligohymenophorea	None	1	1	1
425432	162991	None	Subclass	Apostomatia	None	1	0	1
162985	425432	None	Order	Apostomatida	None	1	0	1
387395	162985	None	Family	Colliniidae	None	1	0	0
425433	162985	None	Family	Cyrtocaryidae	None	1	0	0
172326	162985	None	Family	Foettingeriidae	None	1	0	1
425434	425432	None	Order	Astomatophorida	None	1	0	0
164128	425434	None	Family	Opalinopsidae	None	1	0	0
425435	425432	None	Order	Pilisuctorida	None	1	1	0
172325	425435	None	Family	Conidophryidae	None	1	1	0
425436	162991	None	Subclass	Astomatia	None	1	1	1
163011	425436	None	Order	Astomatida	None	1	1	1
414760	163011	None	Family	Anoplophryidae	None	1	0	0
163524	163011	None	Family	Buetschliellidae	None	1	0	0
178682	163011	None	Family	Coelosomidiidae	None	1	0	0
425437	163011	None	Family	Coelosomidiidae incertae sedis	None	1	0	0
425438	163011	None	Family	Haptophryidae	None	1	0	1
414842	163011	None	Family	Maupasellidae	None	None	None	None
425439	163011	None	Family	Radiophryidae	None	1	1	1
162993	162991	None	Subclass	Hymenostomatia	None	1	0	0
591134	162993	None	Order	Hymenostomatida	None	None	None	None
730803	591134	None	Family	Ichthyophthiriidae	None	None	None	None
425440	162993	None	Order	Ophryoglenida	None	1	0	0
414852	425440	None	Family	Ophryoglenidae	None	1	0	0
425441	162993	None	Order	Tetrahymenida	None	1	1	1
414817	425441	None	Family	Glaucomidae	None	1	1	1
414900	425441	None	Family	Tetrahymenidae	None	None	None	None
425442	425441	None	Family	Turaniellidae	None	1	0	1
425443	162991	None	Subclass	Peniculia	None	1	1	1
414714	425443	None	Order	Peniculida	None	1	1	1
179261	414714	None	Family	Frontoniidae	None	1	1	1
425444	414714	None	Family	Frontoniidae incertae sedis	None	1	0	0
414834	414714	None	Family	Lembadionidae	None	1	0	1
414856	414714	None	Family	Parameciidae	None	1	0	1
425445	414714	None	Family	Stokesiidae	None	0	0	1
414914	414714	None	Family	Urocentridae	None	None	None	None
163067	162991	None	Subclass	Peritrichia	None	1	1	1
232070	163067	None	Order	Mobilida	None	1	0	1
172296	232070	None	Family	Leiotrochidae	None	1	0	0
425446	232070	None	Family	Polycyclidae	None	1	0	0
164126	232070	None	Family	Trichodinidae	None	1	1	1
232071	232070	None	Family	Urceolariidae	None	1	0	1
414711	163067	None	Order	Sessilida	None	1	0	1
425447	414711	None	Family	Ellobiophryidae	None	1	0	0
163169	414711	None	Family	Epistylididae	None	1	0	1
414833	414711	None	Family	Lagenophryidae	None	1	0	1
414851	414711	None	Family	Operculariidae	None	1	0	0
425448	414711	None	Family	Rovinjellidae	None	1	0	1
163170	414711	None	Family	Scyphidiidae	None	1	0	1
163171	414711	None	Family	Vaginicolidae	None	1	0	1
163172	414711	None	Family	Vorticellidae	None	1	0	1
235773	414711	None	Family	Zoothamniidae	None	1	0	1
414712	162991	None	Subclass	Scuticociliatia	None	1	1	1
341292	414712	None	Order	Philasterida	None	1	0	0
172294	341292	None	Family	Cinetochilidae	None	1	1	1
414787	341292	None	Family	Cohnilembidae	None	1	1	0
341293	341292	None	Family	Cryptochilidae	None	1	0	0
414810	341292	None	Family	Entodiscidae	None	1	0	0
425449	341292	None	Family	Entorhipidiidae	None	1	0	0
414839	341292	None	Family	Loxocephalidae	None	1	1	1
341318	341292	None	Family	Orchitophryidae	None	1	0	0
425450	341292	None	Family	Paralembidae	None	1	0	0
414857	341292	None	Family	Parauronematidae	None	1	0	0
425454	341292	None	Family	Philasterida incertae sedis	None	1	0	0
341344	341292	None	Family	Philasteridae	None	1	0	0
341348	341292	None	Family	Pseudocohnilembidae	None	1	1	1
425451	341292	None	Family	Schizocaryidae	None	1	0	0
425452	341292	None	Family	Thigmophryidae	None	1	1	0
425453	341292	None	Family	Thyrophylacidae	None	1	0	0
172295	341292	None	Family	Uronematidae	None	1	1	1
341331	414712	None	Order	Pleuronematida	None	1	1	1
425455	341331	None	Family	Calyptotrichidae	None	1	0	0
425456	341331	None	Family	Ctedoctematidae	None	1	0	0
163163	341331	None	Family	Cyclidiidae	None	1	1	1
425457	341331	None	Family	Dragescoidae	None	1	0	0
414825	341331	None	Family	Histiobalantiidae	None	1	0	1
163164	341331	None	Family	Peniculistomatidae	None	1	0	1
163165	341331	None	Family	Pleuronematidae	None	1	0	1
414713	414712	None	Order	Thigmotrichida	None	1	1	1
163167	414713	None	Family	Ancistridae	None	1	0	1
163168	414713	None	Family	Hemispeiridae	None	1	0	1
414829	414713	None	Family	Hysterocinetidae	None	None	None	None
425458	414713	None	Family	Nucleocorbulidae	None	1	0	0
341306	582434	None	Class	Phyllopharyngea	None	1	1	1
22575	341306	None	Subclass	Chonotrichia	None	1	0	1
105932	22575	None	Order	Cryptogemmida	None	1	0	0
164123	None	105932	Suborder	Cryptogemmina	None	1	0	0
105936	105932	None	Family	Actinichonidae	None	1	0	0
425459	105932	None	Family	Echinichonidae	None	1	0	0
105937	105932	None	Family	Inversochonidae	None	1	0	0
105938	105932	None	Family	Isochonidae	None	1	0	0
425460	105932	None	Family	Isochonopsidae	None	1	0	0
105939	105932	None	Family	Stylochonidae	None	1	0	0
105933	22575	None	Order	Exogemmida	None	1	0	1
105940	105933	None	Family	Chilodochonidae	None	1	0	0
105941	105933	None	Family	Filichonidae	None	1	0	0
105942	105933	None	Family	Heliochonidae	None	1	0	0
105943	105933	None	Family	Lobochonidae	None	1	0	0
105944	105933	None	Family	Phyllochonidae	None	1	0	0
425461	105933	None	Family	Spirochonidae	None	1	0	1
425462	341306	None	Subclass	Cyrtophoria	None	1	1	1
591135	341306	None	Subclass	Phyllopharyngia	None	None	None	None
341307	591135	None	Order	Chlamydodontida	None	1	1	1
163245	None	341307	Suborder	Chlamydodontina	None	1	0	0
414782	341307	None	Family	Chilodonellidae	None	1	1	1
425463	341307	None	Family	Chitonellidae	None	1	0	0
163516	341307	None	Family	Chlamydodontidae	None	1	0	0
341308	341307	None	Family	Kryoprorodontidae	None	1	0	0
341289	341307	None	Family	Lynchellidae	None	1	0	1
425464	591135	None	Order	Dysteriida	None	1	0	1
178677	425464	None	Family	Dysteriidae	None	1	0	1
391629	425464	None	Family	Hartmannulidae	None	1	0	0
387396	425464	None	Family	Kyaroikeidae	None	1	0	0
425465	425464	None	Family	Plesiotrichopidae	None	1	0	0
425466	341306	None	Subclass	Rhynchodia	None	1	0	1
425467	425466	None	Order	Hypocomatida	None	1	0	0
134812	425467	None	Family	Hypocomidae	None	1	0	0
1395	425466	None	Order	Rhynchodida	None	1	0	1
134811	1395	None	Family	Ancistrocomidae	None	1	0	1
134813	1395	None	Family	Sphenophryidae	None	1	0	1
162681	341306	None	Subclass	Suctoria	None	1	1	1
414705	162681	None	Order	Endogenida	None	1	0	1
172286	414705	None	Family	Acinetidae	None	1	0	1
425468	414705	None	Family	Acinetopsidae	None	1	0	1
414790	414705	None	Family	Corynophryidae	None	1	0	0
414799	414705	None	Family	Dendrosomatidae	None	None	None	None
414808	414705	None	Family	Enchelyomorphidae	None	None	None	None
425471	414705	None	Family	Endosphaeridae	None	1	0	1
425472	414705	None	Family	Pseudogemmidae	None	1	0	1
425473	414705	None	Family	Tokophryidae	None	1	0	1
414908	414705	None	Family	Trichophryidae	None	1	0	1
425474	162681	None	Order	Evaginogenida	None	1	1	1
172287	425474	None	Family	Discophryidae	None	1	0	0
425475	425474	None	Family	Rhynchophryidae	None	1	0	1
341326	162681	None	Order	Exogenida	None	1	1	1
425477	341326	None	Family	Dendrosomididae	None	1	0	0
425476	341326	None	Family	Dentacinetidae	None	1	0	0
172288	341326	None	Family	Ephelotidae	None	1	0	0
425478	341326	None	Family	Lecanophryidae	None	0	0	1
425479	341326	None	Family	Manuelophryidae	None	1	0	1
425480	341326	None	Family	Metacinetidae	None	1	0	1
341327	341326	None	Family	Ophryodendridae	None	1	0	0
414855	341326	None	Family	Paracinetidae	None	1	1	1
425481	341326	None	Family	Phalacrocleptidae	None	1	0	0
414867	341326	None	Family	Podophryidae	None	0	0	0
425482	341326	None	Family	Praethecacinetidae	None	1	0	0
425483	341326	None	Family	Rhabdophryidae	None	1	0	0
425484	341326	None	Family	Severonidae	None	1	0	0
425485	341326	None	Family	Spelaeophryidae	None	1	0	1
425486	341326	None	Family	Tachyblastonidae	None	1	0	0
341357	341326	None	Family	Thecacinetidae	None	1	0	0
557123	162681	None	Order	Suctoria incertae sedis	None	None	None	None
414717	582434	None	Class	Plagiopylea	None	1	0	1
414718	414717	None	Order	Plagiopylida	None	1	0	1
414865	414718	None	Family	Plagiopylidae	None	1	0	1
414890	414718	None	Family	Sonderiidae	None	1	0	1
414910	414718	None	Family	Trimyemidae	None	1	0	1
425487	582434	None	Class	Prostomatea	None	1	1	1
425488	425487	None	Order	Prorodontida	None	1	1	1
425489	425488	None	Family	Balanionidae	None	1	0	1
163181	425488	None	Family	Colepidae	None	1	0	1
409633	425488	None	Family	Holophryidae	None	1	0	1
341341	425488	None	Family	Placidae	None	1	0	0
414864	425488	None	Family	Plagiocampidae	None	1	1	1
163182	425488	None	Family	Prorodontidae	None	1	0	0
425490	425488	None	Family	Urotrichidae	None	1	0	1
163062	425487	None	Order	Prostomatida	None	1	0	1
164017	163062	None	Family	Metacystidae	None	1	0	1
1285	11	None	Class	Kinetofragminophora	None	1	0	0
162679	1285	None	Subclass	Gymnostomata	None	1	0	0
163061	162679	None	Order	Primociliatida	None	1	0	0
1343	1285	None	Subclass	Hypostomata	None	1	0	0
162986	1343	None	Order	Chonotrichida	None	1	0	0
164123	162986	None	Suborder	Cryptogemmina	None	1	0	0
164124	162986	None	Suborder	Exogemmina	None	1	0	0
162987	1343	None	Order	Cyrtophorida	None	1	0	0
163245	162987	None	Suborder	Chlamydodontina	None	1	0	0
172839	162987	None	Suborder	Dysteriina	None	1	0	0
172840	162987	None	Suborder	Hypocomatina	None	1	0	0
162990	1285	None	Subclass	Vestibulifera	None	1	0	0
163064	162990	None	Order	Trichostomatida	None	1	0	0
172570	163064	None	Suborder	Trichostomatina	None	1	0	0
1289	11	None	Class	Polyhymenophora	None	1	0	0
164019	11	None	Subphylum	Postciliodesmatophora	None	1	1	1
1289	None	164019	Class	Polyhymenophora	None	1	0	0
425519	164019	None	Class	Heterotrichea	None	1	1	1
1403	425519	None	Order	Heterotrichida	None	1	1	1
414770	1403	None	Family	Blepharismidae	None	1	1	1
414785	1403	None	Family	Climacostomidae	None	1	0	1
172309	1403	None	Family	Condylostomatidae	None	1	1	1
1692	1403	None	Family	Folliculinidae	None	1	0	1
391904	1403	None	Family	Heterotrichida incertae sedis	None	1	0	0
425520	1403	None	Family	Maristentoridae	None	1	0	0
172310	1403	None	Family	Peritromidae	None	1	0	0
164005	1403	None	Family	Spirostomidae	None	1	0	0
341312	1403	None	Family	Stentoridae	None	1	0	1
425521	1403	None	Family	Stentoridae incertae sedis	None	1	0	0
414963	164019	None	Class	Karyorelictea	None	None	None	None
163061	None	414963	Order	Primociliatida	None	1	0	0
414964	414963	None	Order	Karyorelictea incertae sedis	None	1	0	0
425522	414963	None	Order	Loxodida	None	1	0	1
414794	425522	None	Family	Cryptopharyngidae	None	1	0	0
163175	425522	None	Family	Loxodidae	None	1	0	1
425523	414963	None	Order	Protoheterotrichida	None	1	0	0
179287	425523	None	Family	Geleiidae	None	1	0	0
164020	414963	None	Order	Protostomatida	None	1	0	0
425524	164020	None	Family	Kentrophoridae	None	1	0	0
164015	164020	None	Family	Trachelocercidae	None	1	0	0
450030	536209	None	Phylum	Myzozoa	None	None	None	None
13	None	450030	Subphylum	Mastigophora	None	1	None	None
22565	450030	None	Subphylum	Apicomplexa	None	1	1	1
591163	22565	None	Class	Apicomonadea	None	None	None	None
591165	591163	None	Order	Acrocoelida	None	None	None	None
591166	591163	None	Order	Colpodellida	None	None	None	None
146215	22565	None	Class	Apicomplexa incertae sedis	None	1	None	None
591164	22565	None	Order	Chromerida	None	None	None	None
160613	22565	None	Infraphylum	Sporozoa	None	None	None	None
582464	160613	None	Class	Aconoidasida	None	None	None	None
562845	None	582464	Class	Haematozoa	None	1	1	1
591168	582464	None	Order	Haemospororida	None	None	None	None
722976	591168	None	Family	Plasmodiidae	None	None	None	None
562847	582464	None	Order	Piroplasmorida	None	1	1	1
562848	562847	None	Family	Haemohormidiidae	None	1	0	0
562794	160613	None	Class	Coccidea	None	1	1	1
394011	160613	None	Class	Conoidasida	None	None	None	None
582463	394011	None	Subclass	Coccidiasina	None	None	None	None
562794	None	582463	Class	Coccidea	None	1	1	1
562795	582463	None	Order	Agamococcidiorida	None	1	0	0
562796	562795	None	Family	Gemmocystidae	None	1	0	0
562798	562795	None	Family	Rhytidocystidae	None	1	0	0
394012	582463	None	Order	Eucoccidiorida	None	1	1	1
394013	394012	None	Suborder	Adeleorina	None	1	1	1
562809	394013	None	Family	Adeleidae	None	1	1	1
394014	394013	None	Family	Haemogregarinidae	None	1	1	1
